"gbifid","species","latitude","longitude","sampledate"
1122964820,"Staphylus mazans",30.216911,-97.652096,2015-07-11
1122964890,"Thymelicus lineola",46.399928,-79.316997,2015-07-09
1122964906,"Polites peckius",46.399928,-79.316997,2015-07-09
1122964935,"Piruna pirus",30.652075,-104.171373,2015-07-11
1122964975,"Pholisora mejicanus",20.926667,-101.292222,2015-07-04
1122965006,"Atrytone delaware",30.730535,-104.116847,2015-07-11
1122965044,"Atrytone delaware",44.466636,-93.178975,2015-07-07
1122965341,"Nyctelius nyctelius",26.291791,-98.134463,2015-07-14
1122965513,"Epargyreus clarus",44.471326,-73.196395,2015-07-08
1122965871,"Euphyes vestris",30.196889,-97.611235,2015-07-14
1122965944,"Epargyreus clarus",43.575928,-73.392641,2015-07-11
1122965945,"Euphyes vestris",43.575928,-73.392641,2015-07-11
1122966058,"Epargyreus clarus",43.575928,-73.392641,2015-07-11
1122966084,"Hylephila phyleus",37.42985,-122.08389,2015-07-11
1122966087,"Pyrgus communis",38.151608,-121.289118,2015-07-14
1122966120,"Polites sabuleti",37.42985,-122.08389,2015-07-12
1122966154,"Epargyreus clarus",37.743987,-97.272263,2015-07-14
1122966669,"Hylephila phyleus",32.841078,-97.47859,2015-07-03
1122966853,"Polites sabuleti",38.064617,-122.809997,2015-07-15
1122966978,"Hylephila phyleus",30.443836,-91.105853,2015-07-15
1122967194,"Ochlodes sylvanoides",38.050625,-122.760703,2015-07-15
1122967238,"Lerodea eufala",30.432567,-97.27382,2015-07-15
1122967282,"Ochlodes sylvanoides",38.050322,-122.760377,2015-07-15
1122967362,"Atalopedes campestris",35.633434,-82.556497,2015-07-15
1122967609,"Amblyscirtes aenus",30.666303,-104.15318,2015-07-11
1122967652,"Lerodea eufala",30.66346,-104.15451,2015-07-11
1122967882,"Pyrgus communis",38.064717,-122.809896,2015-07-15
1122967912,"Poanes hobomok",46.390458,-79.298717,2015-07-09
1122967955,"Polites sabuleti",38.064717,-122.809896,2015-07-15
1890071960,"Lerema accius",29.424122,-98.493628,2015-03-29
1890072597,"Hylephila phyleus",26.128497,-97.524724,2015-03-27
1890095101,"Polites peckius",42.408028,-71.328347,2015-06-05
1891293269,"Pyrgus communis",25.617791,-101.085555,2015-04-12
1891294088,"Autochton cellus",29.095494,-101.901173,2015-07-04
1500213740,"Erynnis tristis",34.134586,-118.16706,2015-03-23
1500213744,"Erynnis funeralis",34.134586,-118.16706,2015-03-23
1500213832,"",33.157681,-96.613617,2015-04-12
1500214488,"Erynnis tristis",34.161011,-117.89062,2015-06-08
1500214635,"Erynnis tristis",34.000233,-117.799703,2015-06-08
1500214794,"Epargyreus clarus",35.741068,-78.897715,2015-07-09
1500214795,"Epargyreus clarus",35.741061,-78.897717,2015-07-08
1500220793,"Pythonides jovianus",18.111388,-94.357946,2015-06-11
1500269459,"Erynnis baptisiae",43.321556,-80.099087,2015-07-10
1500287078,"Thymelicus lineola",43.266386,-79.942888,2015-07-05
1500289064,"Erynnis juvenalis",45.209946,-75.232143,2015-05-14
1500289109,"Thorybes pylades",45.206736,-75.230083,2015-06-10
1500289195,"Poanes hobomok",45.208089,-75.234375,2015-05-26
1500315145,"Pholisora catullus",43.372278,-79.86133,2015-07-13
1500318792,"Polites peckius",46.389257,-64.618636,2015-07-10
1500318922,"Polites mystic",46.389258,-64.618638,2015-07-11
1500326874,"Erynnis baptisiae",41.317218,-81.419225,2015-05-12
1807265834,"Atalopedes campestris",44.549401,-123.300323,2015-05-02
1807265964,"Epargyreus clarus",35.100335,-84.627735,2015-05-13
1807266128,"Hylephila phyleus",34.099759,-118.014077,2015-06-06
1807266195,"Paratrytone melane",34.163599,-117.925745,2015-06-16
1807266374,"Hylephila phyleus",33.836915,-116.540411,2015-07-03
1807287411,"Thorybes pylades",46.309639,-79.413508,2015-06-08
1807319748,"Atrytone delaware",38.341768,-96.042074,2015-06-09
1807319771,"Polites themistocles",38.299847,-96.086073,2015-06-09
1807319797,"Copaeodes aurantiaca",38.118196,-101.837569,2015-07-06
1831088484,"Thymelicus lineola",44.477615,-77.301446,2015-06-25
1831088627,"Poanes hobomok",44.477864,-77.303045,2015-06-26
1831090899,"Pyrgus sidae",39.97881,44.8787,2015-05-28
1831092660,"Thymelicus lineola",44.4775,-77.301296,2015-07-02
1831103961,"Pyrgus communis",37.502719,-122.469421,2015-04-03
1831104027,"Hylephila phyleus",30.034603,-95.464083,2015-03-28
1831104122,"Pyrgus communis",35.050952,-115.420818,2015-03-30
1831104205,"Pyrgus communis",38.203205,-121.092982,2015-04-11
1831104918,"Pyrgus communis",38.057049,-121.364115,2015-05-23
1831104919,"Pyrgus communis",38.057049,-121.364115,2015-05-23
1831105028,"Erynnis funeralis",32.936045,-116.481385,2015-05-30
1831105450,"Pyrgus communis",37.736055,-122.395334,2015-06-16
1831105529,"Pyrgus communis",37.647692,-122.152082,2015-06-21
1831105834,"Thymelicus lineola",48.560221,-123.450675,2015-06-27
1831105846,"Pyrgus communis",39.323982,-120.306982,2015-06-27
1831105876,"Pompeius verna",43.625282,-73.370939,2015-06-30
1831105914,"Pyrgus communis",32.553162,-117.080611,2015-06-29
1831106100,"Hylephila phyleus",36.121296,-97.061951,2015-07-08
1831106141,"Pyrgus communis",37.555601,-122.094712,2015-07-01
1831106153,"Pyrgus communis",38.043115,-121.368408,2015-07-07
1831106160,"Notamblyscirtes simius",37.796393,-106.278682,2015-07-04
1831130140,"Pyrgus communis",33.827022,-118.342774,2015-03-29
1831139772,"Thymelicus lineola",46.332074,-115.076678,2015-07-12
1831190062,"Erynnis icelus",45.434916,-89.183517,2015-06-01
1831190447,"Cymaenes tripunctus",19.644204,-70.856667,2015-03-28
1831196686,"Erynnis juvenalis",44.478136,-77.303109,2015-05-13
1831196724,"Erynnis icelus",44.477745,-77.302294,2015-05-13
1831196979,"Erynnis baptisiae",43.264597,-79.946887,2015-05-19
1831200103,"Pyrgus communis",35.332719,-94.286539,2015-03-31
1831205323,"Poanes hobomok",44.486391,-77.291525,2015-05-20
1831206927,"Erynnis juvenalis",44.516472,-77.238251,2015-05-24
1831222891,"Carterocephalus palaemon",44.460108,-77.337002,2015-06-02
1831223171,"Poanes hobomok",44.471685,-77.314345,2015-06-02
1831228235,"Poanes hobomok",44.470374,-77.314903,2015-06-03
1831228323,"Poanes hobomok",44.413149,-77.527817,2015-06-07
1831228338,"Poanes hobomok",44.413871,-77.523975,2015-06-07
1831228508,"Thymelicus lineola",44.468584,-77.315603,2015-06-10
1831228645,"Polites themistocles",44.412185,-77.53303,2015-06-07
1831228699,"Poanes hobomok",44.477937,-77.301463,2015-06-06
1831228706,"Polites mystic",44.494153,-77.285623,2015-06-11
1831228722,"Poanes hobomok",44.477824,-77.302828,2015-06-11
1831228857,"Thymelicus lineola",44.478743,-77.303178,2015-06-13
1831228866,"Carterocephalus palaemon",44.465702,-77.319901,2015-06-13
1831229139,"Epargyreus clarus",44.478063,-77.301377,2015-06-13
1831229321,"Poanes hobomok",44.477376,-77.301297,2015-06-13
1831232895,"Polites mystic",44.46514,-77.231302,2015-06-15
1831233044,"Polites mystic",44.465133,-77.23407,2015-06-15
1831236069,"Epargyreus clarus",44.477845,-77.301339,2015-06-16
1831236242,"Epargyreus clarus",44.478092,-77.300984,2015-06-17
1831236248,"Polites mystic",44.487765,-77.287788,2015-06-17
1249272716,"Epargyreus clarus",41.753714,-86.012467,2015-05-14
1249272869,"Epargyreus clarus",39.531462,-75.169744,2015-05-22
1249273321,"Pyrgus communis",39.639667,-89.773675,2015-06-22
1249273355,"Epargyreus clarus",37.550226,-77.515411,2015-06-26
1249273463,"Epargyreus clarus",35.656333,-82.456274,2015-06-14
1249273465,"Epargyreus clarus",35.699944,-82.399735,2015-06-14
1249273628,"Atrytone delaware",39.987335,-79.246973,2015-07-12
1249273631,"Euphyes conspicua",39.986542,-79.24817,2015-07-12
1249273633,"Euphyes vestris",39.986212,-79.24876,2015-07-12
1249273636,"Epargyreus clarus",39.987222,-79.24697,2015-07-12
1249273637,"Euphyes conspicua",39.987287,-79.247037,2015-07-12
1249273638,"Thymelicus lineola",39.987222,-79.24697,2015-07-12
1249273663,"Epargyreus clarus",39.757111,-78.69321,2015-06-30
1249273727,"Epargyreus clarus",39.879587,-78.633596,2015-06-17
1249276207,"Erynnis propertius",39.016656,-123.210651,2015-07-04
1249276221,"Euphyes conspicua",40.764487,-77.697329,2015-06-26
1249282586,"Pompeius verna",40.330638,-74.942743,2015-07-03
1249291169,"Thymelicus acteon",38.369227,26.05957,2015-05-07
1249295258,"Poanes hobomok",39.598128,-79.957695,2015-05-16
1249296081,"Thymelicus lineola",38.700859,-79.532075,2015-06-24
1088919328,"Hylephila phyleus",34.06424,-118.356542,2015-03-15
1088919777,"Arteurotia tractipennis",23.299,-106.44343,2015-03-15
1088919781,"Arteurotia tractipennis",23.299,-106.44343,2015-03-15
1088919782,"Urbanus doryssus",23.299,-106.44343,2015-03-15
1088919802,"Arteurotia tractipennis",23.299,-106.44343,2015-03-15
1088919819,"Nisoniades rubescens",23.299,-106.44343,2015-03-15
1088920674,"Callimormus saturnus",23.299,-106.44343,2015-03-16
1088920707,"Antigonus erosus",23.299,-106.44343,2015-03-16
1088920979,"Erynnis propertius",37.157035,-121.643356,2015-03-16
1088921120,"Pyrgus communis",34.14063,-118.055534,2015-03-17
1088921249,"Urbanus dorantes",20.488224,-105.448467,2015-03-16
1088921415,"Arteurotia tractipennis",23.299,-106.44343,2015-03-17
1088921427,"Cycloglypha thrasibulus",23.299,-106.44343,2015-03-17
1088921433,"Erynnis propertius",37.094036,-121.630513,2015-03-17
1088921563,"Pyrgus communis",36.482017,-121.180113,2015-03-17
1088922137,"Paratrytone melane",37.478553,-122.28557,2015-03-18
1088922150,"Erynnis tristis",37.478553,-122.28557,2015-03-18
1088922232,"Antigonus erosus",23.299,-106.44343,2015-03-18
1088922313,"Erynnis propertius",37.509552,-121.825692,2015-03-17
1088922645,"Callimormus saturnus",20.488224,-105.448467,2015-03-18
1088922648,"Urbanus dorantes",20.488224,-105.448467,2015-03-18
1088923608,"Erynnis persius",38.613199,-122.783917,2015-03-20
1088923663,"Elbella scylla",19.34897,-96.696292,2015-03-19
1088924534,"Staphylus ceos",31.640357,-110.177191,2015-03-17
1088924760,"Antigonus erosus",23.299,-106.44343,2015-03-21
1088924786,"Antigonus emorsa",23.299,-106.44343,2015-03-21
1088925095,"Antigonus erosus",23.303035,-106.437461,2015-03-19
1088925121,"Chioides zilpa",23.303035,-106.437461,2015-03-19
1088925645,"Urbanus procne",23.299,-106.44343,2015-03-22
1088925814,"Systasea pulverulenta",29.484317,-103.94886,2015-03-17
1088925823,"Staphylus ceos",29.484317,-103.94886,2015-03-17
1088925915,"Erynnis funeralis",34.08459,-117.799326,2015-03-22
1088926130,"Erynnis propertius",37.914643,-121.948978,2015-03-21
1088926251,"Pyrgus communis",32.886617,-97.283408,2015-03-22
1088926749,"Lerema accius",30.216012,-97.650272,2015-03-23
1088926762,"Hylephila phyleus",32.714008,-117.150047,2015-03-23
1088926765,"Euphyes vestris",30.215586,-97.650272,2015-03-23
1088926768,"Pyrgus ruralis",37.445235,-122.401998,2015-03-23
1088926869,"Euphyes vestris",30.215465,-97.650379,2015-03-23
1088926895,"Erynnis horatius",30.216142,-97.651184,2015-03-23
1088926902,"Hylephila phyleus",30.215873,-97.650336,2015-03-23
1088927051,"Astraptes anaphus",20.488224,-105.448467,2015-03-23
1088927519,"Paratrytone melane",34.146702,-118.166123,2015-03-24
1088927820,"Thorybes pylades",30.412269,-97.792525,2015-03-24
1088927968,"Antigonus erosus",23.299,-106.44343,2015-03-24
1088928043,"Pyrgus ruralis",37.1694,-122.357507,2015-03-24
1088928597,"Phocides pigmalion",25.181003,-80.362823,2015-03-25
1088929338,"Erynnis tristis",34.310189,-118.513533,2015-03-26
1088929398,"Pyrgus communis",32.88617,-97.281672,2015-03-26
1088929526,"Erynnis funeralis",30.216986,-97.652117,2015-03-26
1088929601,"Achalarus jalapus",23.299,-106.44343,2015-03-26
1088930614,"Erynnis funeralis",37.914695,-121.948045,2015-03-27
1088930616,"Paratrytone melane",37.914577,-121.94825,2015-03-27
1088931785,"Erynnis funeralis",32.311411,-97.014929,2015-03-29
1088933608,"Hylephila phyleus",-34.654907,-58.553635,2015-03-31
1088933620,"Hylephila phyleus",-34.654907,-58.553635,2015-03-30
1088934060,"Erynnis funeralis",30.524291,-97.618463,2015-03-31
1088934321,"Erynnis funeralis",37.360532,-122.184947,2015-03-31
1088934362,"Atalopedes campestris",37.360532,-122.184947,2015-03-31
1088934808,"Megathymus yuccae",31.183921,-93.72914,2015-04-01
1088934905,"Pyrgus oileus",30.935783,-94.09216,2015-04-01
1088935227,"Spathilepia clonius",20.488224,-105.448467,2015-03-29
1088935273,"Cabares potrillo",20.488224,-105.448467,2015-03-29
1088935316,"Cabares potrillo",20.488224,-105.448467,2015-03-30
1088935696,"Hylephila phyleus",37.957702,-121.29078,2015-04-01
1088935819,"Atrytonopsis hianna",31.483192,-93.074133,2015-04-02
1088935929,"Erynnis funeralis",32.622911,-97.184318,2015-04-01
1088936266,"Tagiades flesus",-17.81164,31.080963,2015-04-01
1088936529,"Pyrgus ruralis",37.499914,-122.46824,2015-04-03
1088936545,"Megathymus yuccae",31.1672,-93.7956,2015-04-01
1088936563,"Atrytonopsis hianna",31.482,-93.074,2015-04-02
1088936607,"Erynnis tristis",38.445371,-122.81422,2015-03-28
1088936623,"Paratrytone melane",38.445069,-122.810808,2015-03-28
1088936835,"Erynnis propertius",36.15825,-115.428927,2015-04-03
1088936917,"Erynnis funeralis",32.88218,-97.278904,2015-04-03
1088936990,"Euphyes vestris",38.61081,-122.557664,2015-04-03
1088937253,"Pyrgus communis",32.886657,-97.283343,2015-04-03
1088937449,"Paratrytone melane",37.747908,-122.386917,2015-04-04
1088937509,"Pyrgus communis",37.745575,-122.379292,2015-04-04
1088937558,"Thorybes pylades",30.618866,-98.067516,2015-03-29
1088937674,"Erynnis baptisiae",35.709465,-83.784274,2015-04-04
1088937874,"Arteurotia tractipennis",23.299,-106.44343,2015-04-04
1088939251,"Erynnis funeralis",32.782779,-97.123714,2015-04-04
1088939464,"Hylephila phyleus",26.125292,-97.953157,2015-04-05
1088940064,"Paratrytone melane",34.148345,-118.756824,2015-04-06
1088940449,"Hesperia pahaska",31.796798,-110.789791,2015-04-06
1088940460,"Celotes nessus",20.68575,-99.803973,2015-04-06
1088940481,"Codatractus arizonensis",31.796305,-110.787753,2015-04-06
1088940482,"Paratrytone melane",33.963965,-117.924395,2015-04-03
1088940510,"Celotes nessus",31.797633,-110.792592,2015-04-06
1088941124,"Pyrgus communis",32.88285,-97.281527,2015-04-07
1088941304,"Erynnis propertius",38.359557,-122.5219,2015-04-06
1088941635,"Hylephila phyleus",32.554109,-116.961378,2015-04-05
1088941681,"Ochlodes agricola",34.061813,-118.877056,2015-04-02
1088942153,"Phocides pigmalion",26.452213,-82.015327,2015-04-08
1088942835,"Erynnis tristis",35.574579,-120.991561,2015-04-09
1088942852,"Erynnis tristis",35.574579,-120.991561,2015-04-09
1088943019,"Achlyodes thraso",23.299,-106.44343,2015-04-09
1088943678,"Heliopetes ericetorum",37.869992,-121.925325,2015-04-10
1088943899,"Erynnis funeralis",33.083587,-96.709981,2015-04-10
1088943987,"Urbanus procne",23.299,-106.44343,2015-04-10
1088943996,"Atalopedes campestris",37.364015,-122.176528,2015-04-10
1088944002,"Hylephila phyleus",37.363606,-122.174693,2015-04-10
1088944011,"Hylephila phyleus",37.363386,-122.177668,2015-04-10
1088944293,"Hylephila phyleus",37.365648,-122.18099,2015-04-10
1088944304,"Hylephila phyleus",37.365648,-122.18099,2015-04-10
1088944305,"Atalopedes campestris",37.365648,-122.18099,2015-04-10
1088944309,"Erynnis funeralis",37.365648,-122.18099,2015-04-10
1088944310,"Pyrgus ruralis",37.365648,-122.18099,2015-04-10
1088944551,"Hylephila phyleus",37.778951,-122.419863,2015-04-11
1088944559,"Hylephila phyleus",37.778997,-122.419873,2015-04-11
1088944573,"Paratrytone melane",37.792396,-122.390629,2015-04-11
1088944600,"Paratrytone melane",37.785378,-122.402512,2015-04-11
1088944772,"Paratrytone melane",37.766455,-122.468362,2015-04-11
1088944964,"Erynnis funeralis",33.060696,-96.959206,2015-04-10
1088945256,"Pyrgus scriptura",35.05427,-115.425037,2015-03-30
1088945430,"Pyrgus ruralis",37.364188,-122.176552,2015-04-10
1088945435,"Erynnis funeralis",37.36562,-122.180442,2015-04-10
1088945441,"Erynnis funeralis",37.36562,-122.180442,2015-04-10
1088945849,"Epargyreus clarus",35.544311,-82.370914,2015-04-12
1088945982,"Paratrytone melane",37.912962,-121.948891,2015-03-27
1088946119,"Erynnis funeralis",37.912175,-121.949186,2015-03-27
1088946327,"Heliopetes ericetorum",34.345157,-118.107684,2015-04-11
1088946718,"Copaeodes aurantiaca",32.777962,-116.44574,2015-04-11
1088946999,"Erynnis funeralis",32.587855,-97.100122,2015-04-13
1088947052,"Hylephila phyleus",29.642446,-98.172648,2015-04-13
1088947160,"Thorybes pylades",38.36481,-122.564335,2015-04-13
1088947275,"Atalopedes campestris",32.870001,-97.275603,2015-04-12
1088947381,"Cabares potrillo",23.299,-106.44343,2015-04-13
1088947414,"Astraptes fulgerator",23.299,-106.44343,2015-04-13
1088947438,"Urbanus proteus",20.488224,-105.448467,2015-04-13
1088947467,"Spathilepia clonius",20.488224,-105.448467,2015-04-13
1088947469,"Zopyrion sandace",20.488224,-105.448467,2015-04-13
1088947782,"Pyrgus communis",32.887128,-97.282924,2015-04-11
1088947974,"Amblyscirtes celia",30.298139,-98.068203,2015-04-14
1088947975,"Thorybes pylades",30.298139,-98.068203,2015-04-14
1088947979,"Hesperia viridis",30.298139,-98.068203,2015-04-14
1088947984,"Euphyes vestris",30.298139,-98.068203,2015-04-14
1088948269,"Paratrytone melane",33.97391,-117.931178,2015-04-14
1088948369,"Paratrytone melane",37.80562,-122.26432,2015-04-11
1088948394,"Heliopetes ericetorum",36.158579,-115.42699,2015-04-14
1088948495,"Heliopetes ericetorum",36.158372,-115.428202,2015-04-14
1088948527,"Erynnis funeralis",37.956968,-122.141661,2015-04-14
1088948578,"Hylephila phyleus",32.88238,-97.280266,2015-04-14
1088948688,"Hylephila phyleus",32.882496,-97.280189,2015-04-14
1088948917,"Celotes nessus",30.196893,-97.611229,2015-04-15
1088949100,"Erynnis propertius",38.462091,-122.563326,2015-04-14
1088949117,"Achlyodes thraso",28.626713,-96.101853,2015-04-13
1088949241,"Epargyreus clarus",32.427854,-110.75565,2015-04-15
1088949597,"Euphyes vestris",30.198857,-98.114444,2015-04-16
1088949726,"Paratrytone melane",38.45606,-122.666329,2015-04-16
1088950642,"Urbanus proteus",20.488224,-105.448467,2015-04-14
1088950677,"Paratrytone melane",36.479025,-121.183317,2015-04-14
1088950678,"Erynnis juvenalis",35.513128,-93.326118,2015-04-17
1088950680,"Erynnis propertius",36.497998,-121.17611,2015-04-16
1088950684,"Erynnis propertius",36.50147,-121.180625,2015-04-16
1088950708,"Erynnis propertius",36.501447,-121.180672,2015-04-16
1088950710,"Pyrgus communis",32.886714,-97.283689,2015-04-17
1088950718,"Ochlodes agricola",36.479025,-121.183317,2015-04-14
1088951369,"Euphyes vestris",29.709755,-100.03,2015-04-18
1088951373,"Erynnis funeralis",32.867823,-97.275178,2015-04-15
1088951457,"Hylephila phyleus",30.199119,-98.114524,2015-04-18
1088951459,"Lerema accius",30.199119,-98.114524,2015-04-18
1088951578,"Epargyreus clarus",35.513261,-93.326608,2015-04-18
1088951664,"Hesperia columbia",37.96539,-122.626069,2015-04-18
1088951962,"Epargyreus clarus",32.66411,-94.165604,2015-04-18
1088952385,"Hylephila phyleus",30.20439,-97.699227,2015-04-08
1088952583,"Heliopetes ericetorum",36.127198,-115.475077,2015-04-17
1088953217,"Atalopedes campestris",32.887516,-97.283335,2015-04-19
1088953259,"Spathilepia clonius",20.488224,-105.448467,2015-04-19
1088953447,"Paratrytone melane",37.867685,-122.424843,2015-04-19
1088953471,"Paratrytone melane",37.171226,-122.355251,2015-04-14
1088953703,"Lerema accius",30.216021,-97.651162,2015-04-20
1088953727,"Atalopedes campestris",30.215873,-97.650014,2015-04-20
1088953832,"Euphyes vestris",30.218524,-99.034643,2015-04-19
